edicion,competencia,pais_economia,puntaje_medio,tipo,fuente
2022,Matemática,Estados Unidos,465,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Estonia,510,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Filipinas,355,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Finlandia,484,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Francia,474,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Georgia,390,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Grecia,430,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Guatemala,344,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Hong Kong (China),540,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Hungría,473,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Indonesia,366,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Irlanda,492,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Islandia,459,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Israel,458,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Italia,471,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Jamaica,377,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Japón,536,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Jordania,361,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Kazajistán,425,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Kosovo,355,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Letonia,483,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Lituania,475,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Macao (China),552,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Macedonia del Norte,389,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Malasia,409,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Malta,466,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Marruecos,365,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Moldova,414,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Mongolia,425,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Montenegro,406,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,México,395,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Noruega,468,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Nueva Zelanda,479,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,OCDE,472,referencia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Panamá,357,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Paraguay,338,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Países Bajos,493,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Perú,391,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Polonia,489,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Portugal,472,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Qatar,414,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Regiones de Ucrania (18 de 27),441,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Reino Unido,489,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,República Dominicana,339,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,República Eslovaca,464,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Rumanía,428,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Serbia,440,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Singapur,575,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Suecia,482,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Suiza,508,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Tailandia,394,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Türkiye,453,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Uruguay,409,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Uzbekistán,364,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2022,Matemática,Viet Nam,469,pais_economia,"OECD, PISA 2022 Results (Volume I), Tables I.B1.5.4 (Mathematics), I.B1.5.5 (Reading), I.B1.5.6 (Science)."
2025,Ciencia,Albania*,435,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Alemania,486,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Arabia Saudita,413,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Argentina,393,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Armenia,369,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Australia,509,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Austria,497,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Autoridad Palestina,359,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Azerbaiyán,409,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,B-S-J-Z (China),597,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Brasil,409,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Brunéi Darussalam,439,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Bulgaria,421,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Bélgica,490,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Camboya,382,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Canadá*,510,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Chequia,490,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Chile,442,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Chinese Taipei,540,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Chipre,411,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Colombia,414,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Corea,526,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Costa Rica,424,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Croacia,476,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Dinamarca,478,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Dushanbe (Tayikistán),334,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Ecuador,393,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,El Salvador,385,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Emiratos Árabes Unidos,458,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Eslovenia,484,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,España,477,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Estados Unidos*,502,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Estonia,527,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Filipinas,373,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Finlandia,504,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Francia,483,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Georgia,422,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Grecia,434,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Guatemala,351,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Hong Kong (China),496,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Hungría,480,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Indonesia,389,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Irlanda,500,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Islandia,441,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Israel,442,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Italia,483,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Japón,538,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Jordania,407,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Kazajistán,420,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Kenia,335,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Kirguistán,363,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Kosovo,357,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Letonia,468,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Lituania,488,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Luxemburgo,474,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Líbano,372,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Macao (China),541,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Macedonia del Norte,378,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Malasia,419,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Malta,453,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Marruecos,358,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Mauricio,438,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Moldova,422,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Mongolia,424,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Montenegro,435,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,México,414,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Noruega*,470,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Nueva Zelanda*,509,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,OCDE,482,referencia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Paraguay,355,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Países Bajos*,485,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Perú,406,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Polonia,495,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Portugal,482,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Qatar,434,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Regiones de Ucrania (17 de 27),448,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Región del Kurdistán (Iraq),352,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Reino Unido,511,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,República Dominicana,361,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,República Eslovaca,475,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Ruanda,317,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Rumanía,425,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Serbia,429,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Singapur,560,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Suecia,485,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Suiza,501,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Tailandia,432,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Türkiye,494,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Uruguay,445,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Uzbekistán,438,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Viet Nam,457,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Ciencia,Zambia,337,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Lectura,Albania*,408,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Lectura,Alemania,465,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Lectura,Arabia Saudita,387,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Lectura,Argentina,389,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Lectura,Armenia,348,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Lectura,Australia,491,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Lectura,Austria,467,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Lectura,Autoridad Palestina,350,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Lectura,Azerbaiyán,374,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Lectura,B-S-J-Z (China),527,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Lectura,Brasil,408,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
2025,Lectura,Brunéi Darussalam,426,pais_economia,"OECD, PISA 2025 Results (Volume I), Executive Summary Table I.1 and Annex B1 Tables I.B1.2a.1-I.B1.2a.3."
